customer_id,start_date,end_date,years_of_experience,channel,geo,profession_id,cancellation_reason
50a934eef471f1ad38f0e5f4a8f651ef,2019-10-28,2020-10-28,12.0,sem,AR,100001,
e9b58df156ea7209b9bd7e6420229f24,2019-11-11,2020-11-11,20.0,sem,OH,100001,
c5beeddcb1268fd2d8f4e9aa9e0d0a3f,2018-04-19,2018-08-23,5.0,sem,CO,5006,Insured is no longer in business
c596f9107b602801b5ddf157e34d9083,2020-05-13,2020-07-13,16.0,organic,CA,5005,Non-Payment
2025f8529bb88fa6b17dcd0e04fb4181,2019-03-11,2019-05-07,5.0,channel sales,CA,5006,I had a short-term need for insurance that has ended
6f4086fb12b2a5ade443ed833e3da4c3,2019-03-28,2019-05-27,0.0,channel sales,OH,5006,Non-Payment
f6c8c9ab18cd019da0ad4096c5091070,2019-10-09,2020-04-09,5.0,agents,GA,5012,Non-Payment
049d4f99e5b677d48f179d22f7a4fe69,2020-01-20,2020-05-16,0.0,organic,CO,100002,Insured is no longer in business
a17314f0bfcdeb6fd7ccae024aaea23d,2019-05-13,2019-09-11,15.0,social,UT,100001,Non-Payment
3e1b89a2ddb5dae640d0b74242742910,2020-03-24,2020-04-23,2.0,sem,AZ,111643,Other reason (describe in notes)
e3d564cba574214f293b4381f5a26ed1,2020-07-10,2021-07-10,10.0,sem,CO,5006,
1a06982f80a2dc258d22002bfc23329c,2018-10-19,2019-10-19,2.0,sem,TN,5005,
3494334027bb42ee3afb57f57c56fe4e,2020-05-19,2020-09-18,3.0,social,KY,5005,Non-Payment
905021b000dac05503b7acba1155c7d2,2019-08-09,2019-11-08,5.0,sem,PA,5011,Non-Payment
23c52294d14c2c1d85cc7d02c500ec02,2019-03-13,2020-03-13,5.0,direct,PA,100008,
e87115db79337418b5b99a27b93f85a8,2018-09-30,2018-11-08,5.0,display,CO,5006,Other reason (describe in notes)
c3d67a70a4867e74a5d6aac33473204a,2019-05-17,2020-05-17,5.0,organic,CT,5010,
1e55105208abd1aa41228ebefda5dba4,2019-05-16,2020-05-16,5.0,sem,GA,5006,
a21553f85068884a127d2f782e01b5d9,2018-03-21,2019-03-21,30.0,social,VA,100003,
d392ccbf21e701d111c1762315de4105,2019-04-25,2019-09-24,10.0,sem,OH,100001,Non-Payment
8417e6486ebd13ddb023f59ebb1882ce,2019-02-12,2019-03-18,10.0,sem,TX,100001,I had a short-term need for insurance that has ended
69fdaec2ca409c450bbee498a63f2ed7,2020-04-03,2020-09-17,5.0,sem,GA,5007,Insured found better price elsewhere
cce3665430c362d2c0669b914622731c,2018-09-20,2019-09-20,5.0,sem,MI,5012,
466f640b26233da612789fc92727a6bb,2019-11-01,2019-12-11,5.0,agents,CA,5012,Waiver of subrogation
49bfc0b7daff7c625224b1d26d86d456,2018-07-14,2018-10-13,5.0,sem,TX,5006,Non-Payment
850cbded47e97a076fe51b7080d28363,2020-07-06,2021-07-06,5.0,video,MN,111642,
7d4fb23d7a37c8143188bc23008d5d88,2019-02-28,2019-04-22,5.0,sem,IN,100040,Insured is no longer in business
b105cc8bfd99264ca861ea5c936a1c1e,2020-02-28,2021-02-28,5.0,sem,NJ,100002,
df7124b4116a66eecfeda775104e305b,2018-06-11,2019-06-11,5.0,sem,NC,5005,
286a90e2a357871fcd764262affe355c,2020-04-14,2021-04-14,5.0,organic,FL,5009,
39e9bba2285152a768d4ca28d7d3a877,2018-05-08,2019-05-08,5.0,sem,PA,5006,
9031131ecd67a196de7b034fae8320c4,2020-05-20,2021-05-20,5.0,agents,CA,5007,
402feddc0a071ab0267c10dc00fd2e94,2019-03-14,2020-03-14,5.0,display,CA,5010,
9af8418249991d0056b5a6076ae30094,2019-01-14,2019-09-14,30.0,sem,CA,100001,Non-Payment
5c37bf5dee5209daf62ad39c73ab9002,2019-10-01,2020-10-01,5.0,sem,FL,5006,
d440ff2644f47c0e1a80d2258b9083a7,2020-02-20,2020-09-14,5.0,sem,PA,5003,Non-Payment
86c088a3c731c4853441e59b6b10a6f3,2020-03-13,2021-03-13,5.0,sem,RI,5007,
74454f7ddbb09f0ef54bc1bafe4cc3b8,2020-03-15,2021-03-15,12.0,agents,OR,100001,
4a3e8153c32563745f56f92549c3d4b5,2019-06-18,2019-09-03,2.0,organic,CA,100003,I don't see the value of having insurance anymore
55b076bd30404cf70805258bb62bf588,2019-08-05,2020-08-05,5.0,agents,CO,5014,
fa721208e308ea1eea7defb9fc946a11,2020-03-19,2021-03-19,5.0,sem,VA,5005,
49873d1434d4df19c4db718f9a16bfd2,2020-04-28,2021-04-28,5.0,sem,MT,5012,
b07c7240a31afd3cfdfd1a77892c1aa6,2019-05-02,2019-08-01,5.0,sem,DE,100003,Non-Payment
908182854dda3a7060c75cb0349b5623,2020-06-24,2021-06-24,5.0,sem,FL,100042,
118f2633ffbe82b112ff144b80fba2a3,2019-02-18,2019-02-25,5.0,sem,SC,5006,Insured is no longer in business
92c87a2a736765d22eb4645b28cd4a0b,2018-08-17,2019-08-17,2.0,sem,GA,100002,
cb3c258434a9f64ce45edf01c92f0479,2019-08-13,2020-08-13,5.0,agents,CO,5005,
609821a25c01ef472f5e4eaff0a29c03,2018-09-17,2018-10-19,5.0,sem,IL,5003,I had a short-term need for insurance that has ended
8120ffc96d9c2742299484338598297a,2019-04-01,2020-04-01,2.0,social,IA,5006,
d43a4ea2d3165d88e6b8789c6a77790e,2019-11-26,2020-11-26,5.0,agents,AL,5013,
b75d4ec7b4f7b36aa76d2537bd9efe4d,2019-12-13,2020-12-13,5.0,agents,CO,5005,
dba92fa24868309f64ebfa2648b641aa,2019-09-09,2020-03-05,3.0,sem,CA,5006,Insured is no longer in business
12b9c050f055d52cb0ce34150e5a062b,2019-09-30,2020-06-22,5.0,organic,CO,5012,Insured is no longer in business
c4c48e38274ec2818a9abab0c7d240e4,2019-08-12,2020-08-12,5.0,organic,OK,5006,
549727d9d2d9880a7fa00c9dad1ef8fd,2019-08-01,2020-08-01,5.0,display,PA,5006,
6019158d89d9dd038845232a0e4f6cf6,2020-09-14,2021-09-14,22.0,sem,KY,100001,
2c28f76dd571405068f6981520bb016b,2019-08-27,2020-08-27,5.0,sem,OH,100002,
a6359e7a10f8f3575f5436aad94c68a1,2018-10-15,2019-09-15,15.0,sem,ND,100001,Non-Payment
cee71fd333b9b37ebf7d825d84cf2e72,2020-05-13,2021-05-13,10.0,sem,NJ,5006,
548863567d89a3914364e4d4e9d8c78f,2020-08-20,2021-08-20,4.0,organic,CA,100041,
08915b67254a5e069f266d7fb21da944,2020-04-30,2021-04-30,2.0,agents,CA,5003,
e618a286c94e8ed0eced13f274a7144c,2019-02-21,2020-02-21,5.0,channel sales,TX,5006,
c5673e4d06e85ef326b329e62865c90c,2019-03-17,2020-02-19,5.0,sem,MI,100019,Insured found better coverage elsewhere at same price
7f289e4636118e3fa77ee4a700584ff8,2018-06-04,2018-08-04,27.0,social,TN,100001,Non-Payment
c733cbf64c60d1e25b9926f024edbcd3,2019-03-14,2019-09-13,7.0,sem,CO,100001,Non-Payment
893c377bc778cbe54aa6e7b7d506b054,2019-01-20,2020-01-20,3.0,channel sales,GA,5008,
a9186b1c52e5cc21bbc075ce7fa1d9d0,2020-05-11,2021-05-11,10.0,sem,MN,5003,
38c871baa7e792208c7c210adb2cb119,2020-01-25,2021-01-25,20.0,social,OH,100001,
4b297fd8ea3b6ac3e87805f50c31aa3b,2019-05-04,2019-12-23,5.0,organic,NC,100019,I had a short-term need for insurance that has ended
e2dc31b2310d2f6ae085d0e13a5c4fcc,2018-09-20,2019-09-20,5.0,sem,NC,5005,
97ba903024143d036cc1793ae3f841cc,2020-05-15,2021-05-15,7.0,sem,CO,5012,
896957066230eb1b848c455098aacd25,2018-04-14,2018-04-24,10.0,sem,NC,100004,Insured needs coverage or change we can't support (describe in notes)
11e93aa0bb93cc1644f5e9e3f2157867,2018-05-16,2019-05-16,10.0,sem,NJ,100001,
faccb0b50b1cfb5d66706d13d199330d,2020-01-13,2021-01-13,5.0,sem,MA,5007,
206a906c5617516e63159f7e469b9148,2018-03-28,2018-04-23,35.0,sem,IL,100002,Insured needs coverage or change we can't support (describe in notes)
c109baeded08e3455d5bb42ede2035d6,2018-11-14,2019-11-14,5.0,video,MA,5005,
3b8cecbb5347a6d2bf200840f334a486,2020-02-27,2020-03-17,20.0,agents,CA,100001,Insured needs coverage or change we can't support (describe in notes)
504bc9186de2a1f033c2294ff40fcfb6,2019-10-10,2019-12-09,5.0,sem,CO,5010,Non-Payment
a18245be5c9d99077544766a06236716,2020-04-21,2021-04-21,14.0,sem,FL,100001,
a72a7f6a93a222ad1886cd8478b25caf,2020-07-17,2021-07-17,5.0,sem,SC,100001,
01f7d16fe7ef5c3de747195ffb4d888b,2020-01-15,2021-01-15,2.0,organic,WA,5003,
cb84279bfa5a4965404ccafe90c8d5d6,2018-10-22,2018-12-21,5.0,sem,FL,5010,Non-Payment
fb65ae522981d07f8ff95a75b8b97476,2019-01-02,2019-05-03,5.0,sem,CA,5006,Non-Payment
a58221bcbc9ee6b0a537dee52aa6f21a,2019-10-07,2020-10-07,5.0,sem,RI,5005,
ec412580fa886a951eabffbce6ccffd9,2019-06-24,2020-06-24,3.0,sem,KY,100001,
b692c8c4b2d7c6bfba61349c478e2653,2018-10-18,2019-10-18,5.0,support,MI,100008,
c2d2bc20034c994bfb70b333bd7ad77e,2020-01-17,2021-01-17,5.0,channel sales,CA,5009,
5478856eefde1ed3043ffebb7da7dce9,2020-07-31,2021-07-31,10.0,agents,FL,100042,
53bbb5d6e337e507a7b96d637d2e6445,2020-09-21,2021-09-21,5.0,agents,FL,5003,
bec4f1221df34a8ff4a8d6acb82eca99,2018-05-29,2019-02-20,5.0,sem,GA,5007,Insured found better coverage elsewhere at same price
d630e0c51adbfd43cc8ee33c6d51f74b,2019-12-05,2020-05-11,4.0,video,GA,5010,Add/Remove employees
3925166768a6e68a8d74a44a8742d237,2018-10-29,2019-10-29,5.0,sem,CO,5007,
1d609abf20ffa48ecd413627754104d5,2019-11-22,2020-11-22,5.0,sem,CO,5006,
97a1afffff280876d1cb3e8824746dcf,2018-11-01,2019-11-01,2.0,sem,FL,100003,
24ef9b8d6de3f186b50eb54a5f6c11a2,2019-10-15,2019-12-15,5.0,agents,CO,5012,Non-Payment
3f5999eaf824ee56910cf40a0296ac27,2019-10-01,2020-10-01,0.0,agents,CO,5005,
8e7b6a6ee7d3249892f952d706e597c5,2019-02-15,2020-02-15,4.0,organic,TX,5006,
c760e55a641480d22fbbd5c7a8d03dcb,2020-07-17,2021-07-17,5.0,organic,MN,100042,
f7d01066074249dd14c27b6f77eb1e40,2019-07-12,2019-11-10,3.0,sem,FL,5013,Non-Payment
eba07f8385983abb702cd51b940d6f09,2020-02-10,2021-02-10,5.0,sem,ID,100042,
0ac54044d7bbfd750a18a16261f718fb,2018-02-08,2018-10-03,15.0,sem,WV,5003,I had a short-term need for insurance that has ended
30b85559a5b0c7da503b3d8b07a79c85,2020-07-21,2021-07-21,5.0,sem,FL,5006,
5725e4ff5f92c5cf1aa2345e6557d65f,2020-03-23,2021-03-23,20.0,organic,CA,100001,
cb5d4e2ef85ce7152cff8216bb831a81,2019-01-28,2020-01-28,5.0,sem,MO,5006,
1068f3dc82eaab569cc4449d778efa04,2019-04-01,2020-04-01,20.0,sem,TX,100001,
1ce3826c92076fa8cc1e8aa17d10723e,2020-02-29,2021-02-28,5.0,organic,MA,100002,
60ba7545187cb377e5cc9c040c12bed7,2020-02-13,2021-02-13,5.0,sem,GA,5010,
c096b6ecb879e40b17727bf50cc57a7f,2019-01-11,2019-01-11,5.0,sem,FL,100041,I don't see the value of having insurance anymore
31bdc328c4c0a17f29612517f58787d0,2018-08-01,2019-08-01,30.0,sem,CT,100001,
7948e6067deba2ec140df801ef479934,2018-12-28,2019-12-28,5.0,sem,ME,5005,
33e476d418e1ddeda4e4eb5e46963e9d,2018-11-14,2019-11-14,5.0,sem,CA,5006,
5407f4bf50d00de2a5a65b901de14390,2018-10-31,2018-12-30,7.0,sem,CO,100001,Non-Payment
c4ec240a0201a615f2564401499f7d69,2018-09-17,2019-05-18,25.0,organic,TX,100001,Non-Payment
d503447b84219e9a6511b326d7a2795d,2019-10-15,2020-02-11,2.0,organic,AR,100042,I had a short-term need for insurance that has ended
8335117a0297957f8a1dbed8754785d9,2018-09-01,2019-09-01,5.0,channel sales,CA,5006,
2656a902673a5ea57dc6b90ceaf541fd,2020-04-11,2021-04-11,15.0,social,TN,100001,
67084a6ee4b50292d934f68e10a137a2,2019-05-14,2019-07-13,8.0,organic,MI,100001,Non-Payment
d78d7e793be047c2a072fa07344a44bb,2018-06-13,2018-11-19,10.0,sem,NJ,100001,Insured is no longer in business
423c2841c4c3f90fdde0e62a49138ceb,2020-03-09,2020-05-09,5.0,channel sales,MO,5006,Non-Payment
8b89255e0f6051be844d83a314bfb77e,2019-06-28,2019-09-27,25.0,organic,WA,100001,Non-Payment
f3a5e2bbb99c9fb3168c21a0ab533451,2019-09-18,2020-09-18,3.0,social,NJ,5010,
960afc1c7989be10550d59959c6549ec,2018-12-06,2019-12-06,5.0,sem,CA,5007,
661332b6b3aa61a45df040ae32fb1fc3,2020-03-10,2021-03-10,5.0,sem,NC,5010,
88ad4a5091bd90f3370efce9f81c6387,2018-12-19,2019-12-19,5.0,sem,CO,5006,
3223c086c16c007e17bdecaaca8b4cc9,2020-05-23,2021-05-23,20.0,sem,MN,111643,
af7a89ada5510c61960fb42d890f4954,2019-07-25,2019-09-23,5.0,display,AL,5010,Non-Payment
2f6220b17952c7e764ca66f320186897,2020-09-08,2021-09-08,5.0,social,NJ,100002,
999147d3477eb71a22977b7876568d50,2020-09-17,2021-09-17,17.0,sem,CA,100001,
69f13cc93902700891458a1fe4d4513c,2020-06-23,2021-06-23,4.0,direct,DC,5003,
44f7ec606ba2ae6daee339795332b805,2020-09-16,2020-09-18,26.0,agents,FL,100001,Insured needs coverage or change we can't support (describe in notes)
78fdd7d0e88b5469046ead4e8791a48f,2019-11-04,2020-11-04,5.0,sem,NH,5006,
28eefb22491268dbc0bb7c325b61b31f,2019-04-05,2019-05-31,5.0,sem,MD,5005,Insured is no longer in business
2170be38aa8cd557374a43f2cd27ac95,2020-06-28,2021-06-28,11.0,agents,FL,100001,
0f9025d3d7ef1232706a1c5aba0c515c,2019-09-27,2020-09-27,5.0,agents,IL,5005,
ecbc940fd04aa5abe38457edebe22857,2020-03-25,2021-03-25,20.0,sem,MO,100001,
8875f8b25401a90f03ba3a55247cdeb0,2020-03-11,2021-03-11,5.0,sem,NC,5012,
d040d45c7ff977f01e2c8a0963bf350a,2019-03-06,2020-03-06,5.0,display,TX,5008,
a81473a1a560d043599b4f809e176321,2018-12-05,2018-12-05,2.0,sem,NC,100006,I need coverage you can't provide
63850c49006500976b44988403fccb0d,2020-08-19,2021-08-19,10.0,sem,FL,5006,
9df9d616dedc68bfd98bce182354c852,2019-04-22,2019-12-31,5.0,sem,FL,5010,Insured is no longer in business
607a2ce947d095a4302293ba5a60d75b,2019-01-14,2020-01-14,5.0,social,CT,5005,
fdcd91ce0067beab0f8b6118780c996f,2019-08-13,2020-08-13,23.0,sem,NM,100001,
dc78d8c47d4eb493c0c8dee3f11eb652,2019-10-17,2020-10-17,5.0,sem,SC,5006,
3167c73885204c696df28dff11df57f4,2019-10-07,2020-02-05,5.0,sem,MI,5010,Non-Payment
ef89fb8bac1c6fb59287c31acc9c0866,2019-07-12,2019-09-25,5.0,sem,GA,5007,Insured is covered by employer
711e8a1c240575494b0812f899544e57,2019-08-30,2019-09-28,5.0,sem,NE,5012,Insured is no longer in business
3e267301c0da2cc326edc085a13e30a2,2020-01-22,2021-01-22,20.0,organic,AK,100001,
a48675ecdf52f085ec6f73e853d5fdce,2020-02-23,2021-02-23,20.0,organic,CO,100001,
1b748bfc9e5572ba77646c46ca6ae265,2018-10-24,2019-10-24,5.0,sem,AZ,5014,
803a81f3f7df451b028227070eb22ee7,2019-11-21,2020-11-21,20.0,sem,CA,100001,
696fc26e2949a3ee250148557824728b,2019-12-17,2020-12-17,5.0,agents,CO,5005,
964c2cac43af442321f1351575ba64a1,2019-03-29,2020-03-29,5.0,display,MA,5006,
c4af444d531b9a00117a69efb21c00c2,2018-12-03,2019-12-03,5.0,sem,MI,5006,
c9011d2dedddf3ea00c2f8aafb05c8c9,2020-07-06,2021-07-06,1.0,agents,FL,5006,
053789352827b7ff6600e4a992da809f,2018-10-04,2018-12-03,2.0,sem,ME,5010,Non-Payment
9500157412b2fb5d6824842977186384,2020-06-01,2021-06-01,15.0,sem,FL,5006,
c4992c4f36dc86a7699238f5cbf1ddd7,2019-03-12,2019-12-11,2.0,sem,WA,5013,Non-Payment
6dc3d4d8574798cea530cdf3768c00b5,2019-03-07,2020-03-07,4.0,direct,MI,100001,
abd384d9d2718b2454f014d7ba587187,2018-09-12,2019-09-12,5.0,sem,NE,5005,
f71813d0a17e0b66def5253ad733ae94,2020-02-04,2021-02-04,5.0,organic,CO,5006,
cb0fec38d2ff0e8963f70605f2cfaba2,2019-07-16,2019-12-15,5.0,sem,GA,5005,Insured is no longer in business
91673530162b771148f7e72817bf7133,2020-04-27,2021-04-27,5.0,organic,WA,100041,
454e84a9abcf982f638a5395509175f5,2020-01-22,2021-01-22,5.0,direct,CO,5006,
34d6e58d8d6dccfa7564e081da888c0b,2020-04-01,2021-04-01,2.0,sem,CA,100002,
66bbf1f9a1bdcda726b84ac68e120a76,2019-01-07,2019-05-08,5.0,sem,KY,5007,Non-Payment
f13e68bf18aa5638a19787012cd3eee6,2019-07-30,2020-07-30,5.0,sem,AZ,5003,
b17f286db6c0676275d1dd061cb90ebe,2019-02-04,2020-02-04,40.0,sem,TX,100001,
add5f66011730e8b8e493b9c1f0dd48d,2020-03-13,2021-03-13,3.0,channel sales,OH,111653,
fe9668823adbbe519d5fe289ae46962d,2019-06-24,2020-06-24,5.0,sem,MI,5014,
5d40efca3673f633aa6fbaa8c7370595,2020-01-15,2020-01-15,2.0,organic,OR,5003,Insured found better coverage elsewhere at same price
fcef60e2c6d17aec4e0ef7cfd67fe26e,2018-10-08,2019-10-08,5.0,sem,KY,5007,
2c1cf5da390eba6f29ed8d173c6a80c3,2019-09-01,2020-04-02,15.0,organic,WI,100001,Other reason (describe in notes)
bd1ee3cef258ff59f106ef97b2bd60d4,2019-07-03,2019-09-04,30.0,sem,NJ,100001,Waiver of subrogation
8567767d5710b9260767ee55eac1f913,2020-01-16,2020-08-12,5.0,sem,IL,5013,Insured is no longer in business
a665999b629f381173d67c2ef35d45a4,2019-10-07,2019-11-21,42.0,agents,CO,100001,Other reason (describe in notes)
b852dc1b1f8e6a7ce1707d89ebbbf42a,2020-04-16,2021-04-16,3.0,agents,FL,5006,
537657fe44c8beb4f82da74f61ca35b5,2020-03-05,2021-03-05,20.0,sem,CA,100001,
0905503dfe5ab17ae2ef30e35f49611b,2019-01-24,2019-12-04,10.0,sem,PA,100001,Insured is no longer in business
aea387d0eb0585b30803abbdc998f18e,2020-03-07,2021-03-07,5.0,channel sales,CA,5007,
ee6ff32736096c2b663899b0ba3a09a8,2018-10-29,2018-12-28,15.0,sem,OH,100001,Non-Payment
92e5d8ff358f50b1bf7b87910f06bbaf,2020-03-04,2021-03-04,15.0,sem,TN,100001,
c8fbc9bba754dc376976757dbd03c9ee,2019-10-10,2020-08-11,2.0,social,CA,100005,Waiver of subrogation
0a7a08b954bf1af49a2e296204173913,2019-02-27,2019-05-29,5.0,sem,NC,5006,Non-Payment
c2b63088d8b0305bd50e89dbbc0098b4,2018-05-29,2019-05-29,5.0,sem,MD,5005,
41b15903a61982661433681f7efa62b2,2020-06-14,2021-06-14,2.0,agents,FL,5006,
64a5ae3e99da7026f77717d358fd0e08,2019-03-12,2019-06-11,4.0,sem,MA,5007,Non-Payment
7d93ccec5c2f11424f86bfac627eee5d,2019-08-25,2020-08-25,4.0,agents,CO,5010,
fabc9cc85585426595f9da41f3ccaed5,2019-04-29,2019-10-02,0.0,organic,VA,100008,Insured is no longer in business
62a8749905e57e78ad5114af87a63956,2019-11-25,2020-11-25,5.0,organic,RI,5005,
a7e030b66ca6b592bfd0ac0344413deb,2020-04-09,2020-04-15,2.0,social,NC,5003,I need coverage you can't provide
8078f3f03fa46b3f381431b0cafb9697,2018-08-20,2019-08-20,5.0,sem,TN,100002,
1155cc7fac6b64b2ab89d99cc1a9742a,2019-10-15,2019-12-14,5.0,sem,IA,5005,Non-Payment
4665283094a69b968bc99d8174ca3c89,2020-03-22,2021-03-22,5.0,sem,NM,100019,
4eea2ed7fa174a886db42fd582b1aaf7,2019-07-17,2020-07-17,2.0,sem,KY,5006,
9d1811d097e50f1c3ec59a46dd0991a1,2020-02-28,2020-08-27,5.0,organic,PA,100001,I don't see the value of having insurance anymore
0a13a1ee09d2af55822a9f120cb33bf4,2019-11-19,2020-01-18,10.0,sem,VA,100001,Non-Payment
07310efedfc5d1e020b1c4b2feaeb9a5,2018-04-23,2018-06-23,38.0,sem,IL,100001,Non-Payment
e30cff5690c6e512587304351f34493e,2020-06-27,2021-06-27,10.0,organic,CA,5003,
c65222e3d5f8e215fb22db04d76cd9d8,2020-09-21,2021-09-21,5.0,sem,CO,5006,
36fa75789d7ec6bed055250cbd8493cd,2019-11-11,2020-11-11,5.0,organic,IA,5010,
9fd0e152bf65e9d1c07ce6b873e5310a,2018-07-23,2018-08-06,12.0,sem,TX,100001,I need coverage you can't provide
105232a6db451ca42ba2cd2d39ef6dca,2019-12-18,2020-12-18,20.0,sem,UT,100001,
5bed8ac05667b7dd703ea581efa4a45b,2019-07-22,2020-07-22,5.0,support,FL,5013,
6332cda7ddd3eec80e5f8f542b67a48f,2020-05-06,2021-05-06,5.0,agents,CO,5011,
576d6aada2d05b89e1b11e96da12dc62,2019-01-16,2020-01-16,5.0,sem,CO,5006,
90990625026483a186493150b908a19d,2020-05-23,2021-05-23,5.0,agents,CO,5005,
bb7ef9be24a269535d92aeeb77282440,2018-11-01,2019-05-03,5.0,sem,NC,100002,Non-Payment
6174093264b5879208ff8a639bd88fde,2020-06-04,2021-06-04,20.0,sem,OK,100001,
be21614fabe615010bf45a0211f0999e,2019-05-16,2020-05-16,10.0,organic,CA,100001,
123a46c1fdf4cd7f1ef1885563ab861b,2018-02-05,2019-01-24,25.0,sem,CO,5013,Insured is covered by employer
272da9152fe68ac2c8407885c3099693,2019-03-19,2019-03-23,5.0,sem,CO,100040,Insured needs coverage or change we can't support (describe in notes)
7b59fdbcce984921bdafbdd5f3c6bb08,2018-12-03,2018-12-03,10.0,sem,IN,100001,Refunded - cancel rewrite
6567190df36f5468ab617db0ad8e1210,2020-09-13,2021-09-13,10.0,agents,FL,100001,
b0fdb18d0e4a155dd2efa9508913308b,2020-06-10,2021-06-10,5.0,sem,CA,100002,
558037733c4809fb92faa55bc5f03209,2020-09-13,2021-09-13,30.0,sem,WA,100001,
15b811d0ad8bdeca2c22bb71123a6650,2019-07-01,2020-03-24,20.0,sem,CT,100001,I don't see the value of having insurance anymore
346e7a05e36a983c3f7cef19a1d98c24,2018-12-04,2019-12-04,5.0,sem,FL,5003,
c5061add8bf6cbadfe500e076be4cabf,2020-03-05,2021-03-05,5.0,sem,IL,111645,
532a060e4d2d15ab2f2b3eb5f5397c56,2020-02-11,2021-02-11,3.0,sem,CO,5005,
00c32286f606715a913c0021d4b81026,2020-01-06,2021-01-06,2.0,agents,GA,100002,
aa3682d04ef78cd9f1928bf5a257e8e8,2019-08-01,2020-08-01,5.0,organic,NH,5005,
ae314d7efeb102cabcf37e4d633323a0,2018-10-29,2019-10-29,2.0,social,SC,5005,
65b55b03e92a802cbbacafde0ff633b7,2019-08-14,2020-08-14,3.0,agents,CO,5005,
6caad481795404e7e99ec202c7cf8ba8,2018-04-06,2019-04-06,5.0,sem,PA,5006,
bcbb2bbb864b6bd9816ce8ad431c755b,2019-05-01,2020-02-29,5.0,sem,VA,5006,Non-Payment
3eff9217fef7bf5d457496a1e39d9464,2018-09-30,2019-09-30,5.0,sem,OK,5005,
142163e74956959d9f94e02a6587aff2,2019-06-05,2020-06-05,4.0,sem,MI,5013,
83836f42d7b18e46931d88145af65bdb,2018-11-25,2019-11-25,2.0,organic,WI,5003,
e9e68d117aea0ff6f6bcff6212a2b83b,2019-01-15,2019-12-03,5.0,sem,AL,5008,Insured found better coverage elsewhere at same price
d4c1f2c48b146d66bb24fd36915f8bde,2020-09-06,2021-09-06,6.0,sem,FL,5007,
83e8734c15f7af28e14ff88fe2185c68,2019-07-08,2019-12-13,3.0,channel sales,MA,5006,Insured is no longer in business
54c37e60e09bee0e826121f62f79a546,2019-11-29,2020-11-29,4.0,support,CO,5006,
8eb593aa74279fbce61f565a152b9dd6,2020-01-16,2020-02-05,4.0,sem,CA,5006,Change operations/COB
95e780a23f8ac9c3ef81ae1e83448d5f,2019-06-07,2020-06-07,5.0,sem,NH,5005,
3f3669692e2a668228645247f657ec2b,2019-03-07,2020-03-07,23.0,sem,PA,100001,
87ec649335fe0b34ea2420ddfde227b1,2020-05-12,2021-05-12,20.0,agents,FL,100001,
e5e16d603ec188fca0c72ed3eba59017,2020-06-18,2021-06-18,3.0,sem,IN,100042,
9093a924fa74e94a810a4e4a92e62209,2018-07-25,2019-07-25,5.0,sem,KY,5007,
85e8db655525471adc14925879f7182a,2019-07-12,2020-07-12,5.0,agents,CO,5010,
aa11df77a11b723008f021ffe4bd19be,2020-04-21,2021-04-21,5.0,organic,MO,100042,
36fe6d6f2983984c3dcaf4011f445ace,2019-11-25,2020-11-25,13.0,organic,OH,100001,
4ab49176e84731607760384ca2469b1d,2020-06-18,2021-06-18,8.0,organic,ID,100001,
6e0c4034253af98b98361c1ba0456e09,2019-05-13,2020-05-13,5.0,organic,PA,5009,
5513e5d74f24b3d5f29fcba471b65161,2019-08-27,2020-08-27,5.0,organic,NC,5007,
ae1cc58da1006d8b7da54f5784a2f7af,2019-09-16,2019-11-15,2.0,sem,MD,5005,Non-Payment
ea63c5ead38595bf0daed543a4d16b85,2020-02-18,2020-07-15,3.0,agents,SC,100043,Non-Payment
c97ca98d122329db3c0154650751588b,2019-10-03,2020-10-03,5.0,agents,CO,5005,
aa7450c3426d69d2c19e4dce7fbd4b47,2020-05-13,2021-05-13,30.0,sem,CA,100001,
98f2a7706fa900c0dc49de5eb83c73a6,2018-08-31,2019-08-31,5.0,sem,ID,5006,
9da0ceaacf8263228af6ab56db1a8698,2019-03-28,2019-12-11,20.0,sem,MO,100001,Insured is no longer in business
0af9f085ed9e3ec5772a8891b395a20b,2018-08-08,2019-04-08,2.0,sem,IL,100002,Non-Payment
742a96c711be321b2c36411e0a8ebc60,2019-10-07,2020-10-01,5.0,channel sales,MD,5003,Insured is no longer in business
90d3fd894b35df4c8611e4f383ff4455,2018-04-06,2018-08-06,10.0,sem,WI,100002,Non-Payment
ace0b124630c17d12f2a166340e80b24,2019-07-08,2020-07-08,13.0,sem,UT,100001,
60409d35b444276e2472648c1fabf02e,2019-07-03,2020-07-03,5.0,direct,CO,5006,
554d9459844f3e921e6267430efeba57,2019-12-19,2020-12-19,5.0,agents,CO,5013,
400605abbd959da2f6bec1cbf767fd99,2020-06-04,2021-06-04,32.0,video,FL,5006,
489cfe65f8c52b879455b454516c332c,2019-09-27,2020-09-27,14.0,organic,FL,100001,
a98b9cafef1ade7ad052be22ab2c8360,2020-08-26,2021-08-26,5.0,agents,FL,100042,
e4f17670ee6ae1ad80cddd426c8be9d8,2020-05-10,2021-05-10,15.0,organic,FL,5003,
a3a7c554796c9cd19a4ba0e796479641,2019-06-25,2020-06-25,4.0,sem,CO,100001,
87cbc89ddfb442a14c8e6f801ca1082c,2020-09-08,2021-09-08,30.0,agents,FL,5006,
